2021-10-19 15:43:03.593 [http-nio-9998-exec-4] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：1000_0|10|1|1634629383577|sadjkan2334dns2ub2
2021-10-19 15:44:02.578 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:02.623 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需肾内科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需肾内科门诊&depcode=200003981&timestamp=1634629442593&
2021-10-19 15:44:02.648 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:02.693 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=血液科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=血液科门诊&depcode=200003982&timestamp=1634629442663&
2021-10-19 15:44:02.717 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:02.766 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=血友病门诊(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=血友病门诊(西院)&depcode=200003983&timestamp=1634629442733&
2021-10-19 15:44:02.797 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:02.845 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需血液内科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需血液内科门诊&depcode=200003984&timestamp=1634629442814&
2021-10-19 15:44:02.870 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:02.917 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=感染内科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=感染内科门诊&depcode=200003985&timestamp=1634629442886&
2021-10-19 15:44:02.942 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:02.990 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=感染内科热病门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=感染内科热病门诊&depcode=200003986&timestamp=1634629442958&
2021-10-19 15:44:03.013 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.060 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=感染内科免疫功能低下门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=感染内科免疫功能低下门诊&depcode=200003987&timestamp=1634629443028&
2021-10-19 15:44:03.086 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.131 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需感染内科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需感染内科门诊&depcode=200003988&timestamp=1634629443101&
2021-10-19 15:44:03.159 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.205 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=老年综合门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=老年综合门诊&depcode=200003973&timestamp=1634629443174&
2021-10-19 15:44:03.229 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.276 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需老年综合门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需老年综合门诊&depcode=200003974&timestamp=1634629443245&
2021-10-19 15:44:03.300 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.344 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=内科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=内科门诊&depcode=200003972&timestamp=1634629443315&
2021-10-19 15:44:03.370 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.415 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=普通内科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=普通内科门诊&depcode=200004018&timestamp=1634629443386&
2021-10-19 15:44:03.439 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.483 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=普通内科门诊(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=普通内科门诊(西院)&depcode=200004019&timestamp=1634629443454&
2021-10-19 15:44:03.507 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.552 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肿瘤内科门诊(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=肿瘤内科门诊(西院)&depcode=200004015&timestamp=1634629443523&
2021-10-19 15:44:03.576 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.622 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需肿瘤内科门诊1&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需肿瘤内科门诊1&depcode=200004016&timestamp=1634629443592&
2021-10-19 15:44:03.648 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.692 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=特需肿瘤内科门诊(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需肿瘤内科门诊(西院)&depcode=200004017&timestamp=1634629443663&
2021-10-19 15:44:03.715 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.760 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=重症肌无力专科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=重症肌无力专科门诊&depcode=200004012&timestamp=1634629443730&
2021-10-19 15:44:03.784 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.830 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=头疼专科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=头疼专科门诊&depcode=200004008&timestamp=1634629443800&
2021-10-19 15:44:03.854 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.899 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=脑血管病专科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=脑血管病专科门诊&depcode=200004009&timestamp=1634629443869&
2021-10-19 15:44:03.923 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:03.968 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=痴呆与脑白质病专科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=痴呆与脑白质病专科门诊&depcode=200004011&timestamp=1634629443938&
2021-10-19 15:44:03.992 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.037 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1c87253ca8aa8fc966a2443eeaac0fc1&bigname=内科&intro=肝炎门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=肝炎门诊&depcode=200004134&timestamp=1634629444007&
2021-10-19 15:44:04.061 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.107 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需血管外科门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需血管外科门诊2&depcode=200045976&timestamp=1634629444076&
2021-10-19 15:44:04.131 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.176 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需胸外科门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需胸外科门诊2&depcode=200040164&timestamp=1634629444146&
2021-10-19 15:44:04.201 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.246 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=乳腺外科乳癌化疗门诊(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=乳腺外科乳癌化疗门诊(西院)&depcode=200048287&timestamp=1634629444217&
2021-10-19 15:44:04.270 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.314 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=乳腺外科乳癌随访门诊(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=乳腺外科乳癌随访门诊(西院)&depcode=200048331&timestamp=1634629444285&
2021-10-19 15:44:04.336 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.382 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需整形外科门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需整形外科门诊2&depcode=200048412&timestamp=1634629444352&
2021-10-19 15:44:04.407 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.450 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=泌尿外科专项诊疗门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=泌尿外科专项诊疗门诊&depcode=200048490&timestamp=1634629444422&
2021-10-19 15:44:04.474 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.521 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=胸外科化疗专病门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=胸外科化疗专病门诊&depcode=200048586&timestamp=1634629444490&
2021-10-19 15:44:04.547 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.592 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需神经外科门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需神经外科门诊2&depcode=200004041&timestamp=1634629444562&
2021-10-19 15:44:04.615 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.661 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=心外科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=心外科门诊&depcode=200004051&timestamp=1634629444630&
2021-10-19 15:44:04.684 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.729 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=心外科成人门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=心外科成人门诊&depcode=200004052&timestamp=1634629444700&
2021-10-19 15:44:04.752 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.797 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需心外科门诊1&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需心外科门诊1&depcode=200004053&timestamp=1634629444768&
2021-10-19 15:44:04.820 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.866 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需心外科门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需心外科门诊2&depcode=200004054&timestamp=1634629444837&
2021-10-19 15:44:04.892 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:04.937 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需泌尿外科门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需泌尿外科门诊2&depcode=200004049&timestamp=1634629444908&
2021-10-19 15:44:04.964 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:05.012 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需肝脏外科门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需肝脏外科门诊2&depcode=200004072&timestamp=1634629444981&
2021-10-19 15:44:05.053 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:05.098 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=cbc348c817edeffab9599ad12205fa78&bigname=外科&intro=特需基本外科门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需基本外科门诊2&depcode=200004027&timestamp=1634629445068&
